count,date,title,description,org_link,link
61,2024-02-10 06:02:00,"쏟아지는 콘텐츠...음악도, 드라마도 '빨리빨리'","<b>신인그룹</b> 피프티 피프티는 지난해 '큐피드'의 '스페드 업' 버전으로 관심을 얻으며 미국 빌보드에서 주목할만한 성과를 냈다. 이에 에스파, 르세라핌 등은 아예 '스페드 업' 버전 음원을 발매하며 흐름을 함께 했다.속도가... ",https://www.asiatoday.co.kr/view.php?key=20240207010004147,https://www.asiatoday.co.kr/view.php?key=20240207010004147
62,2024-02-10 05:30:00,[인터뷰] 필수요건 된 '댄스 챌린지'…신예 다이몬의 유쾌한 묘수,"이런 챌린지를 영리하게 활용한 <b>신인 그룹</b>이 있다. 파격적인 헤어스타일로 눈도장을 찍은 <b>신인</b> 보이<b>그룹</b> '다이몬(DXMON)'이다. 다이몬은 지난달 17일 데뷔한 SSQ엔터테인먼트 소속 6인조 보이<b>그룹</b>이다. 15~20세 민재, 세이타... ",http://www.newsis.com/view/?id=NISX20240208_0002622478&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0012367354?sid=106
63,2024-02-10 01:00:00,"마마무+·브로맨스·원어스·원위·퍼플키스·NXD, 훈훈한 설날 인사 릴레이 ...","끝으로 RBW가 약 5년 만에 선보이는 ‘<b>신인</b> 보이<b>그룹</b>’ NXD(황재민, 히로토, 박형근, 강대현, 이용준)는 ”갑진년, 행복과 푸른 용의 기운이 가득한 한 해가 되시길 저희 NXD도 함께 응원하겠습니다. 모두 새해 복 많이... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202402100059003&sec_id=540101&pt=nv,https://n.news.naver.com/mnews/article/144/0000942786?sid=106
64,2024-02-09 23:34:00,"노매드, '오아시스' 트랙비디오 공개","<b>신인</b> 보이<b>그룹</b> 노매드(NOMAD)가 'Oasis(오아시스)'의 트랙비디오를 선공개했다. 노매드(도의, 상하, 원, 리버, 준호)는 9일 자정 공식 유튜브 채널을 통해 첫 EP 'NOMAD(노매드)'의 수록곡 'Oasis'의 트랙비디오를... ",https://www.raonnews.com/news/article.html?no=33640,https://www.raonnews.com/news/article.html?no=33640
65,2024-02-09 18:20:00,"‘데뷔’ 앞둔 노매드, 이유 있는 자신감","<b>신인</b> 보이<b>그룹</b> 노매드(NOMAD)가 ‘Oasis(오아시스)’의 트랙비디오를 선공개했다. 노매드(도의, 상하, 원, 리버, 준호)는 9일 자정 공식 유튜브 채널을 통해 첫 EP ‘NOMAD(노매드)’의 수록곡 ‘Oasis’의... ",https://www.mk.co.kr/article/10940240,https://n.news.naver.com/mnews/article/410/0000980630?sid=106
66,2024-02-09 18:08:00,&quot;마마무+→NXD&quot; 설 맞이 인사 &quot;풍성하고 알찬 한 해 보내세요&quot;,"끝으로 RBW가 약 5년 만에 선보이는 '<b>신인</b> 보이<b>그룹</b>' NXD(황재민, 히로토, 박형근, 강대현, 이용준)는 &quot;갑진년, 행복과 푸른 용의 기운이 가득한 한 해가 되시길 저희 NXD도 함께 응원하겠습니다. 모두 새해 복 많이... ",https://www.slist.kr/news/articleView.html?idxno=524904,https://www.slist.kr/news/articleView.html?idxno=524904
67,2024-02-09 17:58:00,RBW 소속 아티스트 총출동…'훈훈+단아' 한복 맵시 과시...새해 복 많이 받으...,"끝으로 RBW가 약 5년 만에 선보이는 '<b>신인</b> 보이<b>그룹</b>' NXD(황재민, 히로토, 박형근, 강대현, 이용준)는 &quot;갑진년, 행복과 푸른 용의 기운이 가득한 한 해가 되시길 저희 NXD도 함께 응원하겠습니다. 모두 새해 복 많이... ",https://www.mhnse.com/news/articleView.html?idxno=253677,https://n.news.naver.com/mnews/article/445/0000173041?sid=106
68,2024-02-09 17:55:00,"노매드, 데뷔 EP 수록곡 'Oasis' 선공개…'음악에 대한 자신감'","<b>신인</b> 보이<b>그룹</b> 노매드(NOMAD)가 'Oasis(오아시스)'의 트랙비디오를 선공개했다. 노매드(도의, 상하, 원, 리버, 준호)는 9일 자정 공식 유튜브 채널을 통해 첫 EP 'NOMAD(노매드)'의 수록곡 'Oasis'의 트랙비디오를... ",https://www.mhnse.com/news/articleView.html?idxno=253676,https://n.news.naver.com/mnews/article/445/0000173039?sid=106
69,2024-02-09 17:21:00,'마마무+→NXD' RBW 총출동…갑진년 설 맞아 '훈훈' 한복 인사,"끝으로 RBW가 약 5년 만에 선보이는 '<b>신인</b> 보이<b>그룹</b>' NXD(황재민, 히로토, 박형근, 강대현, 이용준)는 &quot;갑진년, 행복과 푸른 용의 기운이 가득한 한 해가 되시길 저희 NXD도 함께 응원하겠습니다. 모두 새해 복 많이... ",http://sports.chosun.com/news/ntype.htm?id=202402090100067330008995&servicedate=20240209,https://n.news.naver.com/mnews/article/076/0004108711?sid=106
70,2024-02-09 16:36:00,노매드 ‘오아시스’ 트랙비디오 선공개,"<b>신인</b> 보이 <b>그룹</b> 노매드(NOMAD)가 ‘오아시스’(Oasis)의 트랙비디오를 선공개했다. 노매드는 9일 자정 공식 유튜브 채널을 통해 첫 미니앨범 ‘노매드’의 수록곡 ‘오아시스’ 트랙비디오를 오픈, 음악 팬들의 관심을... ",https://isplus.com/article/view/isp202402090051,https://n.news.naver.com/mnews/article/241/0003329143?sid=106
71,2024-02-09 16:11:00,싸이커스(xikers) 3월 컴백…‘하이커’ 콘셉트 포스터 공개,싸이커스(xikers) 3월 컴백…‘하이커’ 콘셉트 포스터 공개 <b>신인그룹</b> 싸이커스(xikers)가 3월 컴백을 앞두고 첫 번째 체이시(CHASEE) 버전의 ‘하이커(HIKER)’ 콘셉트 포스터를 공개했다. 물감이 흩뿌려져있는 듯 한... ,https://sports.donga.com/article/all/20240209/123463029/1,https://n.news.naver.com/mnews/article/382/0001105926?sid=106
72,2024-02-09 15:53:00,"마마무+→원어스, RBW 아티스트 총출동..'훈훈+단아' 한복 맵시","끝으로 RBW가 약 5년 만에 선보이는 '<b>신인</b> 보이<b>그룹</b>' NXD(황재민, 히로토, 박형근, 강대현, 이용준)는 &quot;갑진년, 행복과 푸른 용의 기운이 가득한 한 해가 되시길 저희 NXD도 함께 응원하겠습니다. 모두 새해 복 많이... ",http://www.osen.co.kr/article/G1112273110,https://n.news.naver.com/mnews/article/109/0005015581?sid=106
73,2024-02-09 15:37:00,"마마무→NDX, 훈훈한 설 인사 “용처럼 날아오르는 한 해 되시길”","끝으로 RBW가 약 5년 만에 선보이는 '<b>신인</b> 보이<b>그룹</b>' NXD(황재민, 히로토, 박형근, 강대현, 이용준)는 &quot;갑진년, 행복과 푸른 용의 기운이 가득한 한 해가 되시길 저희 NXD도 함께 응원하겠습니다. 모두 새해 복 많이... ",https://www.sportsworldi.com/newsView/20240209506076,https://n.news.naver.com/mnews/article/396/0000667194?sid=106
74,2024-02-09 15:33:00,"‘글로벌 루키’ 싸이커스, 본격 컴백 시동 ‘여행하는 소년들’",사진 | KQ엔터테인먼트 <b>신인그룹</b> 싸이커스(xikers)가 본격적으로 컴백 시동을 걸었다. 최근 싸이커스는 공식 SNS를 통해 첫 번째 체이시(CHASEE) 버전의 ‘하이커(HIKER)’ 콘셉트 포스터를 공개했다. 물감이 흩뿌려져있는... ,https://www.sportsseoul.com/news/read/1398050?ref=naver,https://n.news.naver.com/mnews/article/468/0001029409?sid=106
75,2024-02-09 15:08:00,"'컴백' 싸이커스, 첫 번째 '하이커' 콘셉트 포스터 공개..시공간 여행하는 소...",<b>신인그룹</b> 싸이커스(xikers)가 본격적으로 컴백 시동을 걸었다. 최근 싸이커스는 공식 SNS를 통해 첫 번째 체이시(CHASEE) 버전의 ‘하이커(HIKER)’ 콘셉트 포스터를 공개했다. 물감이 흩뿌려져있는 듯한 포스터 속... ,http://biz.heraldcorp.com/view.php?ud=202402091503433455080_1,https://n.news.naver.com/mnews/article/112/0003680630?sid=106
76,2024-02-09 15:06:00,"'컴백 시동' 싸이커스, 콘셉트부터 강렬…'x' 좌표로 시공간 여행",<b>신인그룹</b> 싸이커스(xikers)가 본격적으로 컴백 시동을 걸었다. 최근 싸이커스는 공식 SNS를 통해 첫 번째 체이시(CHASEE) 버전의 '하이커(HIKER)' 콘셉트 포스터를 공개했다. 물감이 흩뿌려져있는 듯한 포스터 속... ,http://sports.chosun.com/news/ntype.htm?id=202402090100066930008935&servicedate=20240209,https://n.news.naver.com/mnews/article/076/0004108681?sid=106
77,2024-02-09 12:04:00,"싸이커스, ‘x’ 좌표 앞에 섰다",<b>신인그룹</b> 싸이커스(xikers)가 본격적으로 컴백 시동을 걸었다. 최근 싸이커스는 공식 SNS를 통해 첫 번째 체이시(CHASEE) 버전의 ‘하이커(HIKER)’ 콘셉트 포스터를 공개했다. 물감이 흩뿌려져있는 듯한 포스터 속... ,https://www.sportsworldi.com/newsView/20240209504224,https://n.news.naver.com/mnews/article/396/0000667179?sid=106
78,2024-02-09 11:51:00,BTS·블랙핑크→아이브…전 세대 어깨 들썩일 준비 [귀성길 플레이리스트],"데뷔 8년 차에도 세븐틴은 매년 어린 팬층을 유입하며 <b>신인</b> 보이<b>그룹</b> 못지않은 인기를 자랑한다. 세븐틴의 데뷔곡 '아낀다'로 시작해 '아주 나이스(NICE)', '붐붐', '박수', '힛(HIT)', '레프트 앤드 라이트(Left &amp; Right)'로... ",https://www.xportsnews.com/article/1819611,https://n.news.naver.com/mnews/article/311/0001690203?sid=106
79,2024-02-09 10:32:00,"1위 라이즈·2위 르세라핌·3위 뉴진스, 2024년 2월 1주차 <b>신인</b> 아이돌 <b>그룹</b> ...",라이즈가 2024년 2월 1주차 공개된 랭키파이의 <b>신인</b> 아이돌 <b>그룹</b> 트렌드지수 분석 결과 1위에 올랐다. 랭키파이 (2024년 1월 5주차) <b>신인</b> 아이돌 <b>그룹</b> 트렌드지수를 분석한 지표이다. 1위 라이즈는 트렌드지수 19... ,https://www.stardailynews.co.kr/news/articleView.html?idxno=435210,https://www.stardailynews.co.kr/news/articleView.html?idxno=435210
80,2024-02-09 10:32:00,"[엔터코노미] 에스엠, 유독 추워 더욱 기다려지는 '라이즈'의 봄","이외에도 1분기 NCT위시, 2분기 버추얼 아티스트 나이비스, 하반기에는 <b>신인</b> 걸<b>그룹</b>과 영국 보이<b>그룹</b>이 데뷔하는 등 <b>신인</b> 모멘텀이 풍부하다&quot;고 내다봤다. 천윤혜 MTN 머니투데이방송 기자",https://news.mtn.co.kr/news-detail/2024020709260620387,https://news.mtn.co.kr/news-detail/2024020709260620387
81,2024-02-09 10:32:00,"‘SM <b>신인</b>’ NCT WISH 데뷔 기념 팝업스토어, 첫날부터 오픈런 행렬",SM엔터테인먼트 특급 <b>신인</b> 보이<b>그룹</b> NCT WISH(엔시티 위시)의 데뷔 기념 팝업스토어가 첫날부터 오픈런 행렬을 이뤘다. SM엔터테인먼트는 NCT WISH의 본격 데뷔에 앞서 대중에게 청량하고 희망적인 팀의 매력을... ,https://www.newsen.com/news_view.php?uid=202402091006140410,https://n.news.naver.com/mnews/article/609/0000821971?sid=106
82,2024-02-09 09:16:00,"노매드, 데뷔 EP 수록곡 'Oasis' 선공개…'음악에 대한 자신감'","<b>신인</b> 보이<b>그룹</b> 노매드(NOMAD)가 'Oasis(오아시스)'의 트랙비디오를 선공개했다. 노매드(도의, 상하, 원, 리버, 준호)는 9일 자정 공식 유튜브 채널을 통해 첫 EP 'NOMAD(노매드)'의 수록곡 'Oasis'의 트랙비디오를... ",http://www.osen.co.kr/article/G1112272885,https://n.news.naver.com/mnews/article/109/0005015358?sid=106
83,2024-02-09 09:00:00,"[단독]82MAJOR, 데뷔 3개월만 단콘..&quot;다음은 슈퍼볼&quot; [한복 인터뷰②]","-지난달 20일에는 데뷔 3개월 만에 <b>신인 그룹</b>으로는 이례적으로 단독 콘서트를 개최했어요. ▶조성일=저희가 평소에 곡을 많이 써요. 데뷔 앨범 속 더블 타이틀곡이랑 데뷔 전에 준비했던 프로젝트 1~2곡, 유닛별로 작업한 곡... ",https://www.starnewskorea.com/stview.php?no=2024020716043382265,https://n.news.naver.com/mnews/article/108/0003213918?sid=106
84,2024-02-09 08:22:00,"싸이커스, 첫번째 '하이커' 콘셉트 포스터 대공개...&quot;시간여행&quot;",<b>신인그룹</b> 싸이커스가 본격적으로 컴백 시동을 걸었다. 최근 싸이커스는 공식 SNS를 통해 첫 번째 체이시(CHASEE) 버전의 '하이커(HIKER)' 콘셉트 포스터를 공개했다. 사진=KQ 물감이 흩뿌려져있는 듯한 포스터 속 싸이커스는... ,https://www.slist.kr/news/articleView.html?idxno=524825,https://www.slist.kr/news/articleView.html?idxno=524825
85,2024-02-09 08:01:00,"연예 관계자 ‘픽’, 2024 ‘떡상’ <b>신인</b> 아이돌[설특집]",것” “<b>신인</b> 보이<b>그룹</b> 중 이례적으로 대중성을 확보했다”고 전했다. “실력형 아티스트 키스오브라이프” <b>그룹</b> 키스오브라이프가 총 14표로 뒤를 이으며 걸<b>그룹</b> 중 유일한 톱3로 자존심을 지켰다. 키스오브라이프는... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202402090800003&sec_id=540301&pt=nv,https://n.news.naver.com/mnews/article/144/0000942706?sid=106
86,2024-02-08 20:08:00,김수정 동생 렉스·장원영 언니 장다아..DNA가 지배하는 ‘그사세’[Oh!쎈 이...,"<b>신인</b> 보이<b>그룹</b> 다이몬 멤버 렉스가 ‘정답소녀’ 김수정의 친동생이라는 사실이 알려졌다. 이처럼 ‘우월한 DNA’를 나눠가진 형제가 나란히 연예계에 데뷔하는 사례가 눈길을 끌고 있다. 지난달 17일, <b>신인</b> 보이<b>그룹</b>... ",http://www.osen.co.kr/article/G1112272555,https://n.news.naver.com/mnews/article/109/0005015179?sid=106
87,2024-02-08 18:00:00,웨이커 “기대치를 뛰어넘는 <b>그룹</b> 되겠다”[화보],"웨이커는 “우리가 다른 <b>신인 그룹</b>보다 평균 연령도 높고, 연습생 생활도 길다. 부담도 있지만 이겨내고 열심히 하려고 한다”라고 각오를 밝혔다. 웨이커 멤버는 전원 오디션 프로그램 출연 경력이 있으며, 특히 리더... ",http://sports.khan.co.kr/news/sk_index.html?art_id=202402081759003&sec_id=540101&pt=nv,https://n.news.naver.com/mnews/article/144/0000942636?sid=106
88,2024-02-08 16:38:00,"TWS, 日 최대 패션 축제 메인 아티스트로 공연",오리콘 차트 1위 등 일본서 큰 인기 <b>신인 그룹</b> TWS(투어스)가 일본 최대 패션 축제에 메인 아티스트로 초청받아 공연을 한다. 소속사 플레디스엔터테인먼트는 8일 &quot;TWS(신유 도훈 영재 한진 지훈 경민)가 오는 3월 2일... ,http://news.tf.co.kr/read/entertain/2074857.htm,https://n.news.naver.com/mnews/article/629/0000266314?sid=106
89,2024-02-08 16:06:00,&quot;주가는 내가 지킨다&quot; 사장님 결단에도…여전히 '반토막' 종목들,새로운 성장축인 5세대 <b>신인 그룹</b>의 성장 여부에 주목해야 한다는 조언이 나온다. 올해 JYP Ent.는 3개 <b>그룹</b> 데뷔가 예상된다. 와이지엔터테인먼트는 지난해 데뷔한 베이비몬스터가 본격 활동에 나선다. 최민하... ,http://news.mt.co.kr/mtview.php?no=2024020815461519589,https://n.news.naver.com/mnews/article/008/0004996992?sid=101
90,2024-02-08 16:02:00,"노매드, 콘셉트 포스터 속 유니크한 비주얼",비즈엔터 맹선미 기자 | <b>신인</b> 보이<b>그룹</b> 노매드(NOMAD)가 8일 공식 SNS 채널을 통해 멤버 콘셉트 포스터를 공개했다. 공개된 콘셉트 포스터에는 검은 캔버스 위에 즉석사진의 형태로 촬영한 멤버들의 모습이 담겨... ,http://enter.etoday.co.kr/news/view/254449,http://enter.etoday.co.kr/news/view/254449
91,2024-02-08 15:55:00,"데뷔 앞둔 노매드, 감각적 비주얼","<b>신인</b> 보이<b>그룹</b> 노매드(NOMAD)가 감각적인 비주얼을 과시했다. 노매드(도의, 상하, 원, 리버, 준호)는 8일 자정 공식 SNS 채널을 통해 멤버 콘셉트 포스터를 공개했다. 공개된 콘셉트 포스터에는 검은 캔버스 위에... ",https://www.mk.co.kr/article/10939735,https://n.news.naver.com/mnews/article/410/0000980495?sid=106
92,2024-02-08 15:32:00,"JYP·YG·SM 중국 앨범 판매 의존도 높아 올해도 만만치 않다, 해법은 ‘<b>신인</b>...","가장 많은 <b>신인 그룹</b>이 데뷔를 하는 곳은 JYP엔터테인먼트로 VCHA(미국), NEXZ(일본), LOUD 프로젝트(한국) 3팀이 예정됐다. 이 가운데 VCHA는 2024년 1월 미국 현지에서 데뷔해 활동을 하고 있다. 그나마 가장 기대를 모으고... ",https://www.businesspost.co.kr/BP?command=article_view&num=342108,https://www.businesspost.co.kr/BP?command=article_view&num=342108
